numPhotos,floor,price,priceInfo,propertyType,size,exterior,rooms,bathrooms,address,district,neighborhood,latitude,longitude,description,hasVideo,status,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topPlus,parkingSpace
35,3,290000.0,"{'price': {'amount': 290000.0, 'currencySuffix': '€'}}",flat,47.0,False,1,1,Barrio Lavapiés-Embajadores,Centro,Lavapiés-Embajadores,40.4110208,-3.7057492,"¡TU PISO EN PLAZA DE CASCORRO!  Se vende acogedor piso en la Calle Maldonadas, ubicado en una excelente finca en muy buen estado de conservación renovada en 2005.  Esta vivienda de 47 metros cuadrados cuenta con una amplia habitación, un salón luminoso con ventanas que aportan gran ventilación, una cocina completamente equipada con electrodomésticos y un baño entero con plato de ducha. Se trata de una tercera planta con ascensor, ofreciendo comodidad y accesibilidad. Su ubicación es inmejorable, a solo unos pasos de la estación de metro La Latina, permitiendo un fácil acceso al resto de la ciudad y rodeado de todos los servicios necesarios: comercios, restaurantes, zonas de ocio y espacios culturales. ¡No dejes pasar esta ocasión y ven a visitarlo!",True,good,True,6170.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso'}",False,False,False,False,False,
24,2,525000.0,"{'price': {'amount': 525000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 550000.0, 'priceDropValue': 25000, 'priceDropPercentage': 5}}}",flat,76.0,True,1,2,Barrio Huertas-Cortes,Centro,Huertas-Cortes,40.4142416,-3.6977468,"RedPiso Proyecto Atocha, comercializa en exclusiva, estupendo Dúplex exterior en una de las calles más emblemáticas de Madrid. La vivienda, una segunda planta CON ASCENSOR, cuenta con un balcón hacia la Calle Santa María, su superficie es de 76 m2 distribuidos en amplio salón, cocina y aseo en la planta baja, mientras que, en la parte superior de la vivienda, encontramos una espaciosa habitación, con baño en suite y armarios empotrados. La vivienda cuenta además con bomba de frío/calor, lo que permite mantener una temperatura adecuada en todas las estancias. No pierdas esta oportunidad para vivir en el centro de Madrid, en el Barrio de Las Letras, conocido por su rica historia y su ambiente cultural. Rodeado de emblemáticos monumentos y museos, como las Cortes, el Paseo del Prado y el Museo del Prado, este lugar ofrece una gran variedad de opciones de ocio y cultura y una ubicación excelente para desplazarte a cualquier punto de la ciudad caminando o en transporte público. El precio de venta no incluye los honorarios por intermediación inmobiliaria que son del 3% +IVA sobre el precio final de venta. Tampoco están incluidos los gastos de notaría, escrituración y pago del ITP.",False,good,True,6908.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso'}",False,False,False,False,False,
15,1,179000.0,"{'price': {'amount': 179000.0, 'currencySuffix': '€'}}",studio,30.0,False,0,1,calle de Amaniel,Centro,Malasaña-Universidad,40.4255117,-3.7088238,"Se vende precioso estudio en plano barrio de Malasaña-Conde Duque, muy cercano a la Calle Alberto Aguilera, una de las zonas más demandadas de Madrid. El estudio se compone de amplia zona de estar con cocina americana completamente amueblada, cuarto de baño completo y cama-dormitorio en altillo. Para entrar a vivir.  Se vende completamente amueblado, listo para vivir o alquilar. Gran oportunidad de inversión de alta rentabilidad. Mejor ver.",False,good,False,5967.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Estudio en calle de Amaniel'}",False,False,False,False,False,
15,2,280000.0,"{'price': {'amount': 280000.0, 'currencySuffix': '€'}}",flat,50.0,False,2,1,costanilla de San Andrés,Centro,Palacio,40.413598,-3.711374,"Urbalor inmobiliaria gestiona en venta vivienda en el barrio de La Latina, en la Plaza de la Paja. La vivienda se sitúa en un edificio historico en una segunda planta con ascensor. El piso cuenta con 46 metros cuadrados construidos, distribuidos en 2 dormitorios con armarios empotrados, salón-comedor con cocina americana equipada con vitrocerámica, microondas, lavadora, lavaplatos y horno Cuarto de baño completo con plato de ducha. Calefacción individual de gas natural,suelos de tarima flotante,puertas de paso en roble y amplios ventanales verticales para suministrar lu y ventilacion.  Inmueble reformado. Es ideal para alquilar debido a la alta demanda de en la zona, pudiendo obtener un alquiler con una excelente rentabilidad. Se entrega completamente amueblado y equipado, no requiriendo por tanto de una gran inversion inicial. Una situación magnifica de la casa en plena Plaza de la Paja, ya que está en pleno Barrio de La Latina. Inmueble arrendado hasta el 5 de junio de 2025. Posibilidad de subrrogación de contrato de arrendamiento. Transportes Plaza De La Paja 0,132 km Parada de autobús Las Vistillas 0,18 km Parada de autobús Bailén - Yeseros 0,185 km Parada de autobús San Francisco El Grande 0,188 km Parada de autobús Pza. San Francisco - Bailén 0,251 km Parada de autobús Palacio Real 0,255 km Parada de autobús Bailén - Mayor 0,261 km Parada de autobús Gran Vía San Francisco - Pza. San Fco. 0,315 km Parada de autobús Plaza De La Villa 0,357 km Parada de autobús Plaza De La Cebada 0,357 km Parada de autobús Educación Colegio De Educación Infantil Y Primaria San Ildefonso - Calle de Alfonso VI 0,053 km Escuela/Instituto · Tel: · Web: Centro Privado De Educación Secundaria Santa Barbara - Plaza de la Paja 0,07 km Escuela/Instituto · Tel · Web: Centro Privado De Educación Infantil, Primaria Y Secundaria Sagrado Corazón - Calle de Don Pedro 0,125 km Escuela/Instituto · Tel · Web: Colegio De Educación Infantil Y Primaria Nuestra Señora De La Paloma - Calle Tabernillas 0,164 km Escuela/Instituto · Tel · Web: Escuela Infantil La Paloma - Calle Tabernillas 0,19 km Educación infantil · Tel: · Web: Centro Privado De Formación Profesional Específica Afuera Ii - Carrera de San Francisco 0,204 km Escuela/Instituto · Tel: · Web: Colegio De Educación Infantil Y Primaria Vázquez De Mella - Calle de Bailén 0,218 km Escuela/Instituto · Tel · Web: Biblioteca Pública Municipal Iván De Vargas - Calle de San Justo 0,259 km Biblioteca · Tel: · Web: Seminario Menor De La Inmaculada Y San Dámaso 0,276 km Escuela/Instituto Kaizen - Calle Humilladero 0,36 km Academía idiomas Salud Don Pedro 0,178 km Veterinario La Latina - Calle Humilladero 0,237 km Veterinario Botica Real De Almudena - Calle Mayor 0,283 km Farmacia Farmacia La Herbolería - Calle Calatrava 0,285 km Farmacia Cliladent - Calle Humilladero 0,294 km Dentista Los Austrias 0,374 km Veterinario Clínica Veterinaria Ópera - Calle de los Señores de Luzón 0,384 km Veterinario · Tel:.",False,good,True,5600.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en costanilla de San Andrés'}",False,False,False,False,False,
13,1,298000.0,"{'price': {'amount': 298000.0, 'currencySuffix': '€'}}",flat,39.0,True,1,1,Barrio Lavapiés-Embajadores,Centro,Lavapiés-Embajadores,40.4061997,-3.7072346,"¡OPORTUNIDAD DE INVERSIÓN EN CENTRO EMBAJADORES!  ¡Este piso en la calle Casino es una oportunidad para invertir en alquiler y/o para vivienda habitual! Está en una ubicación céntrica y privilegiada, con excelentes conexiones de transporte. Tiene una superficie de 39 metros cuadrados en una primera planta y destaca por su luminosidad y encanto.  El piso ha sido reformado recientemente y cuenta con un bonito balcón que aporta un extra de luz y ventilación.  Dispone de una habitación independiente con ventana y un armario empotrado, proporcionando un espacio funcional. La cocina está completamente equipada y lista para su uso y cuenta con un baño completo con plato de ducha.  Además, la vivienda cuenta con calefacción de gas natural y termostato. Si buscas un hogar en pleno centro de Madrid no dejes pasar esta ocasión y ven a visitarlo!  NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,7641.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso'}",False,False,False,False,False,
11,,179000.0,"{'price': {'amount': 179000.0, 'currencySuffix': '€'}}",flat,26.0,False,1,1,Barrio Palacio,Centro,Palacio,40.4078474,-3.712197,"¡Estudio perfecto para rentabilizar o vivir!  Ubicado en la pintoresca calle Calatrava, en pleno barrio de La Latina. Sus 26m2 se encuentran distribuidos en un salón con cocina americana, dormitorio en altillo y cuarto de baño. Se encuentra en muy buen estado de reforma y un especial diseño. Este estudio es perfecto para poder invertir en una de las zonas con más oferta turística y gastronómica de la ciudad. La ubicación privilegiada de esta propiedad garantiza una excelente conectividad. La estación de metro de La Latina (L5) y Puerta de Toledo (L5) se encuentra a pocos pasos, brindándote acceso rápido y cómodo al transporte público. Además, diversas líneas de autobuses cercanas facilitarán tus desplazamientos diarios a diferentes puntos estratégicos de la ciudad. No dejes pasar la oportunidad de invertir en este piso único en una ubicación inmejorable. ¡Contáctanos para más información!",False,good,False,6885.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso'}",False,False,False,False,False,
22,2,2800000.0,"{'price': {'amount': 2800000.0, 'currencySuffix': '€'}}",flat,260.0,True,3,3,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4246318,-3.6939978,"Veraltia presenta este elegante piso de reformado por prestigioso estudio de arquitectura, ubicado en la segunda tercera planta de un señorial edificio. La vivienda tiene tres bonitos balcones a la calle. La reforma, obra del prestigioso arquitecto Tristan Domecq, ha mantenido e incluso potenciado el estilo de la época pero incorporando nuevas comodidades como doble acristalamiento, suelo de madera y las mas altas calidades de acabados del mercado. Se trata de un piso cómodo y práctico que ofrece una amplia zona de estar y de comedor con cocina, la cual queda perfectamente integrada en el ambiente de la zona social; 3 dormitorios y 3 baños, los tres con baño en suite. Una oportunidad única de vivir en la zona más exclusiva de Madrid a pocos pasos de la exclusiva zona de Justicia. Justicia se ha consolidado como uno de los barrios más modernos de Madrid, ofreciendo una amplia gama de grandes mercados, restaurantes, boutiques y bares. Se ha convertido en una de las zonas más codiciadas de Madrid gracias a su excelente calidad de vida, su ubicación estratégica y su reputación como icono de modernidad..",False,good,True,10769.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,
22,2,1990000.0,"{'price': {'amount': 1990000.0, 'currencySuffix': '€'}}",flat,235.0,True,5,2,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.425979,-3.7017758,"KN ELITE le ofrece este maravilloso piso a reformar en pleno centro de Madrid.  Cuenta con espacios amplios y multitud de posibilidades de reforma. La zona centro de Madrid es una ubicación muy atractiva para inversiones inmobiliarias. Con su amplia oferta cultural, gastronómica y de ocio, es un lugar muy codiciado tanto por locales como por turistas. La demanda de viviendas y locales comerciales en esta zona suele ser alta, lo que puede hacer que las inversiones sean rentables a largo plazo. Sin duda, es un área con mucho potencial para aquellos interesados en invertir en el mercado inmobiliario.  No dude en ponerse en contacto con nosotros, estaremos encantados de atenderle. K&N ELITE Real Estate Agency es una agencia inmobiliaria de prestigio en España, con oficinas en Alicante, Madrid y Valencia, que se dedica principalmente a la comercialización de inmuebles de Alto Standing.   Todos sus asesores son expertos en el mercado inmobiliario, cuentan con una amplia formación, y más de 30 años de experiencia, lo que les hace especialistas en el sector. Además, atienden a los clientes en 10 idiomas, y les ofrecen un amplio servicio de post-venta.  K&N ELITE proporciona un exclusivo asesoramiento legal integral para las operaciones de compra, venta y alquiler de inmuebles. Toda la documentación de las propiedades bajo su gestión son estudiadas y revisadas por su Departamento Jurídico. Como expertos en el mercado inmobiliario, K&N ELITE está presente en los diferentes fórums nacionales e internacionales de Real Estate, donde divulgan sus estudios sobre el valor de mercado de los inmuebles. Así como en múltiples plataformas y medios de comunicación que confían en su profesionalidad.  Además, K&N ELITE es líder de posicionamiento en los portales especializados, tanto españoles como internacionales. ""La clave de nuestro oficio se encuentra en ofrecer el mejor servicio a nuestros clientes”.",False,renew,True,8468.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,
18,1,1875000.0,"{'price': {'amount': 1875000.0, 'currencySuffix': '€'}}",duplex,260.0,True,4,4,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4258864,-3.6969731,"Veraltia Madrid presenta en exclusiva esta magnifica propiedad en una de las mejores y mas tranquilas calles de Justicia, en edificio clásico de reciente construcción y con una inigualable terraza ajardinada. 225 m2 distribuidos en 4 dormitorios, 4 baños, salón y cocina independiente.  Dispone, además, de una gran terraza de 45 m2 de uso privado a la que se abren el comedor, la cocina y el dormitorio principal y de la que se puede disfrutar muchos meses al año. El piso tiene suelo radiante y aire acondicionado, así como una plaza de garaje y trastero. El edificio es de reciente construcción. Se ofrecen tambien en venta una o dos plazas en el propio edificio si se necesitasen.",False,good,True,7212.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Dúplex'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 60000.0}"
19,3,895000.0,"{'price': {'amount': 895000.0, 'currencySuffix': '€'}}",duplex,125.0,True,2,2,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4233665,-3.6965471,"Veraltia presenta en EXCLUSIVA este encantador dúplex de 85 m² construidos + 40 m2 de bajo cubierta (no escriturados) en una ubicación privilegiada. Este encantador apartamento ofrece un diseño único que combina elegancia y funcionalidad. Al ingresar, te recibe un vestíbulo con una pared de armario espejado que oculta un amplio vestidor, proporcionando un almacenamiento discreto y práctico. A la derecha, encontramos un acogedor salón-biblioteca, ideal para disfrutar de momentos de lectura o entretenimiento. A la izquierda, se sitúa el dormitorio principal, diseñado como una alcoba cerrada con puertas correderas de cristal, lo que aporta luminosidad y privacidad. Este espacio cuenta con un baño en suite con revestimiento de mármol, al cual se accede por un pasillo equipado con armarios que ofrecen abundante espacio de almacenamiento, incluyendo una zona destinada a la zona de lavado. La cocina, integrada en el salón, con suelo de mármol, está completamente equipada con electrodomésticos modernos y cuenta con un pequeño comedor, perfecto para disfrutar de comidas en un ambiente cálido y acogedor. El salón dispone de acumuladores nocturnos para la calefacción, garantizando una temperatura agradable durante el invierno. Además, el apartamento está equipado con un split de aire acondicionado que proporciona tanto frío como calor, asegurando el confort en cualquier época del año. Esta vivienda singular destaca por su diseño innovador, donde la madera, los espejos y el cristal se fusionan armoniosamente para crear una sensación de amplitud y profundidad en cada rincón. En la planta superior, se halla la master suite, una zona de biblioteca y abundante espacio de almacenaje.  Esta planta superior fue aislada con los mejores materiales y de ahí que se mantenga a una buena temperatura todo el año, resguardando el espacio del frío en invierno y del calor de Madrid en verano.  (Ascensor aprobado en junta de vecinos para su instalación. ). (Honorarios a comprador del 2% del precio final de compraventa).",False,good,True,7160.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Dúplex'}",False,False,False,False,False,
25,1,2250000.0,"{'price': {'amount': 2250000.0, 'currencySuffix': '€'}}",flat,182.0,True,3,3,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4272339,-3.6949887,"Este excepcional piso, ubicado en una de las calles más emblemáticas de Justicia, ofrece una generosa extensión de 180 metros cuadrados distribuidos en tres dormitorios, con tres baños, una cocina independiente y un luminoso salón. El edificio ha sido sometido a una completa rehabilitación incluyendo gimnasio y cuidadísimas zonas comunes que ha respetado y realzado su valor arquitectónico original. Desde los detalles ornamentales de la cornisa hasta las elegantes barandillas de forja en los balcones, se ha prestado especial atención a cada elemento, conservando su encanto histórico y su belleza única.",False,good,True,12363.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100000.0}"
22,2,425000.0,"{'price': {'amount': 425000.0, 'currencySuffix': '€'}}",flat,70.0,True,1,1,Barrio Sol,Centro,Sol,40.4169801,-3.7031096,"¡OPORTUNIDAD EN PLENA PUERTA DEL SOL!  El piso está en la emblemática Puerta del Sol, recién reformado perfecto para alquilar o como vivienda habitual. Actualmente está distribuido en una zona social muy amplia que cuenta con un gran ventanal al exterior y una cocina americana totalmente equipada; un baño de gran tamaño con ventana a patio interior y el dormitorio orientado al exterior que cuenta con vestidor. Existe la posibilidad de sacar 2 habitaciones de manera fácil y sencilla. Situado a escasos metros de la archiconocida puerta del Sol, le otorga cercanía a casi cualquier punto de interés de la capital como la estación de Atocha, el congreso de los Diputados, el parque del Retiro, el jardín botánico de Madrid, Museo del Prado, plaza Mayor, etc.  Además, encontrarás una diversa oferta de ocio, restauración, supermercados y medios de transporte que acceden a casi todos los puntos de la ciudad. Además, comentarte que contamos con un departamento financiero FINANZATE, Intermediación Financiera Eurocredit MAD S. L. en el cual puedes obtener un asesoramiento sin compromiso/sin coste para conocer tus posibilidades y tener mejores opciones y garantías a la hora de comprar.  ¡Contáctanos hoy mismo para programar una visita!  NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,6071.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso'}",False,False,False,False,False,
23,3,2770000.0,"{'price': {'amount': 2770000.0, 'currencySuffix': '€'}}",flat,231.0,True,4,4,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4288561,-3.6942958,"Piso en venta en el moderno barrio Justicia de Madrid. Con una ubicación estratégica y una excelente calidad de vida, este inmueble se encuentra en una finca clásica con preciosas vistas despejadas a una plaza. Con 230 m², cuenta con 3 dormitorios, 3 baños y 6 balcones en la tercera planta. Aunque necesita reforma, ofrece varias opciones para personalizarlo según tus gustos. Además, se encuentra en una zona codiciada de Madrid, conocida por su amplia gama de mercados, restaurantes, boutiques y bares. Este piso es un icono de modernidad en el barrio Justicia y representa una inversión segura y rentable. No pierdas la oportunidad de vivir en una zona exclusiva de Madrid. Contacta con nosotros para programar una visita. Planta 3, sin ascensor.",False,renew,True,11991.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,
29,2,1675000.0,"{'price': {'amount': 1675000.0, 'currencySuffix': '€'}}",flat,220.0,True,3,3,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4299772,-3.7025675,"VERALTIA le ofrece este exclusivo piso de 220 m2, recien reformado y exterior con dos balcones y un maravilloso mirador. La vivienda se encuentra en la segunda planta de un edificio representativo con fachada clásica de principios del siglo XX.  La joya de la vivienda se encuentra en la parte exterior, que cuenta con un amplio salón-comedor con dos balcones y un mirador que aportan gran luminosidad a este espacio, en el que se han querido respetar los elementos clásicos y originales como la chimenea y dos bonitas columnas completamente restauradas que se encargan de dividir el comedor de la cocina totalmente equipada con electrodomésticos de primeras marcas y un pequeño espacio destinado a la zona de lavandería.  Cabe destacar la altura del techo de más de tres metros en esta zona. Un largo pasillo conduce a la zona de descanso, donde encontramos tres tranquilos dormitorios con baños en suite y un aseo de invitados, perfecto para las visitas. Todas las estancias de la casa disponen de aire acondicionado y radiadores. La vivienda incluye un trastero de aproximadamente 13 metros cuadrados. Lujo, elegancia y calidad son las tres características que definen esta maravillosa propiedad.",False,good,True,7614.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,
27,3,2560000.0,"{'price': {'amount': 2560000.0, 'currencySuffix': '€'}}",flat,256.0,True,4,4,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4237765,-3.6994063,"Impresionante piso con jardín interior a estrenar en Justicia.  Reformado recientemente con gusto exquisito y altas calidades.  Se accede a través de un gran recibidor con armario gabanero y aseo de cortesía ocultos tras panelado de madera. El amplio salón consta de tres ventanales a la calle y altos techos. Cocina semi-independiente, con muebles de diseño y gran formato. A la zona de dormitorios se accede por pasillo abierto a un bonito jardín interior y vigas de madera vista.  4 dormitorios, 2 de ellos con baño compartido y 2 con baño en suite. El principal dispone a su vez de gran vestidor. Orientación sur, oeste. Sistema de Aerotermia. Portal en proceso de próxima remodelación (aprobado por Comunidad).",False,good,True,10000.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,
15,1,375000.0,"{'price': {'amount': 375000.0, 'currencySuffix': '€'}}",flat,56.0,False,2,1,calle del Caballero de Gracia,Centro,Huertas-Cortes,40.4208479,-3.7001612,"INGESUL VENDE Primer piso interior sin ascensor. distribuido en salón-comedor, cocina, dos dormitorios y un baño. el edificio tiene ascensor pero no para en este piso. Necesita reforma.  NO COBRAMOS COMISION A LOS COMPRADORES.",False,renew,False,6696.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en calle del Caballero de Gracia'}",True,False,False,False,False,
29,3,1400000.0,"{'price': {'amount': 1400000.0, 'currencySuffix': '€'}}",flat,240.0,True,3,2,Barrio Palacio,Centro,Palacio,40.417439,-3.7077918,"Exclusivo piso con 9 balcones en el corazón de Palacio – Madrid En el emblemático barrio de Palacio, te presentamos una joya arquitectónica que data de 1890, una oportunidad única para quienes buscan un espacio con historia y potencial. Este piso en planta alta, con 230 m², es el lienzo perfecto para quienes desean crear un hogar único o aprovechar una inversión de alto valor. Con 9 balcones envolventes que iluminan cada rincón, la luz natural es protagonista, inundando los tres dormitorios principales y ofreciendo unas vistas inigualables de la ciudad. Aquí, cada amanecer es un privilegio, y el encanto del Madrid histórico está siempre al alcance. El amplio salón independiente y la espaciosa cocina – lista para una renovación a tu estilo – complementan este hogar lleno de carácter. Además, el aire acondicionado y el ascensor garantizan el máximo confort. ¿Lo mejor? Tienes la posibilidad de personalizar cada detalle para ajustarlo a tu gusto y necesidades, lo que convierte esta propiedad en una excelente oportunidad tanto para vivir como para invertir. Ubicado en una de las zonas más vibrantes y deseadas de Madrid, vivir en Palacio significa estar rodeado de cultura, arte, gastronomía y las mejores conexiones de transporte público (líneas de metro 5 y 2, cercanías C3 y C4). Este piso es mucho más que una propiedad, es la oportunidad de formar parte de la historia de Madrid y crear el espacio que siempre soñaste. Características destacadas: Superficie: 230 m² 3 dormitorios principales y 2 baños 9 balcones en esquinazo con luz natural Salón independiente y cocina con potencial de reforma Aire acondicionado y ascensor Edificio histórico de 1890 Ubicación premium en el barrio de Palacio, Madrid No dejes pasar esta oportunidad. Tu nuevo hogar o inversión te espera en el corazón de Madrid. ¿Te animas a descubrirlo?",False,good,True,5833.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso'}",False,False,False,False,False,
27,4,500000.0,"{'price': {'amount': 500000.0, 'currencySuffix': '€'}}",flat,60.0,True,2,1,Barrio Sol,Centro,Sol,40.4154212,-3.7040704,"¡INMUEBLE RECIÉN REFORMADO EN PLENA PUERTA DEL SOL!  Este inmueble recién reformado es una oportunidad para inversión y rentabilidad desde el primer minuto. También perfecto como vivienda habitual. Cuenta con dos grandes ventanales a la Calle Espoz y Mina y una cocina americana totalmente equipada; dos dormitorios amplios, uno en la planta baja del piso y otro en la planta superior, una gran sala de baño con bañera.  El edificio data del año 1910 y la ITE es FAVORABLE del 2021. Situado a escasos metros de la Puerta del Sol, le otorga cercanía a casi cualquier punto de interés turístico de la capital Además, encontrarás una diversa oferta de ocio, restauración, supermercados y medios de transporte que acceden a casi todos los puntos de la ciudad.  También contamos con un departamento financiero FINANZATE, Intermediación Financiera Eurocredit MAD S. L. en el cual puedes obtener un asesoramiento sin compromiso/sin coste para conocer tus posibilidades y tener mejores opciones y garantías a la hora de comprar.  No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual. ¿Necesitas financiación? Haz una simulación de tu hipoteca de la mano de Finanzate, nuestro partner financiero.",False,good,False,8333.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso'}",False,False,False,False,False,
21,4,1045000.0,"{'price': {'amount': 1045000.0, 'currencySuffix': '€'}}",flat,86.0,True,2,2,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4250878,-3.6911339,"Presentamos un espacioso apartamento a reformar ubicado en una de las calles mas prestigiosas de Justicia en una preciosa finca clasica. Este luminoso y acogedor piso cuenta con dos habitaciones amplias, ideales para adaptarse a tus necesidades familiares o de espacio adicional. Además, cuenta con dos baños completos, brindándote comodidad y privacidad. La joya de la corona son los dos balcones, donde podrás disfrutar de agradables momentos al aire libre, tomar un café por las mañanas o simplemente relajarte mientras disfrutas de las vistas de la ciudad. La ubicación de esta propiedad es inmejorable, en una calle emblemática de la ciudad, cerca de comercios, servicios y excelentes conexiones de transporte público. Tendrás todo lo que necesitas al alcance de tu mano.  No dejes pasar esta oportunidad única de tener un hogar espacioso, lleno de luz y en una ubicación privilegiada. ¡Llámanos ahora mismo y reserva una visita!",False,renew,True,12151.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,
